Date,Price_XST,Price_XQQ,Delta %,Signal
2018-10-10,25.76,19.13,34.65760585467853,
2018-10-09,26.13,19.99,30.71535767883942,
2018-10-05,26.09,20.07,29.99501743896362,
2018-10-04,26.25,20.32,29.18307086614173,
2018-10-03,26.45,20.71,27.71607918879767,
2018-10-02,26.63,20.69,28.709521507974856,
2018-10-01,26.51,20.73,27.882296189097932,
2018-09-28,26.69,20.68,29.061895551257262,
2018-09-27,26.86,20.71,29.69579913085465,
2018-09-26,26.8,20.51,30.667966845441242,
2018-09-25,26.86,20.52,30.896686159844055,
2018-09-24,26.97,20.49,31.625183016105424,
2018-09-21,27.08,20.41,32.680058794708465,
2018-09-20,27.0,20.53,31.514856307842177,
2018-09-19,27.19,20.32,33.809055118110244,
2018-09-18,27.35,20.33,34.53025086079687,
2018-09-17,26.99,20.15,33.945409429280396,
2018-09-14,27.07,20.47,32.24230581338545,
2018-09-13,27.1,20.51,32.13066796684544,
2018-09-12,27.31,20.31,34.465780403742,
2018-09-11,27.03,20.37,32.695139911634755,
2018-09-10,27.18,20.2,34.554455445544555,
2018-09-07,27.1,20.17,34.35795736241943,
2018-09-06,27.16,20.22,34.32245301681504,
2018-09-05,26.62,20.38,30.618253189401383,
2018-09-04,26.61,20.68,28.675048355899417,
2018-08-31,26.87,20.77,29.369282619162263,
2018-08-30,27.03,20.72,30.453667953667967,
2018-08-29,26.9,20.77,29.513721714010586,
2018-08-28,26.86,20.51,30.960507069722077,
2018-08-27,27.03,20.49,31.91800878477308,
2018-08-24,27.02,20.32,32.97244094488189,
2018-08-23,27.21,20.11,35.305818000994535,
2018-08-22,27.28,20.14,35.45183714001986,
2018-08-21,27.26,20.09,35.689397710303645,
2018-08-20,27.34,20.02,36.56343656343656,
2018-08-17,27.55,20.03,37.543684473290064,
2018-08-16,27.4,19.98,37.137137137137124,
2018-08-15,27.02,19.94,35.50651955867602,
2018-08-14,27.04,20.2,33.86138613861387,
2018-08-13,26.8,20.09,33.39970134395222,
2018-08-10,26.65,20.12,32.45526838966201,
2018-08-09,27.08,20.27,33.596447952639366,
2018-08-08,27.01,20.29,33.11976343026122,
2018-08-07,26.96,20.25,33.135802469135804,
2018-08-03,27.37,20.04,36.57684630738524,
2018-08-02,27.28,19.99,36.46823411705854,
2018-08-01,27.32,19.72,38.539553752535504,
2018-07-31,27.46,19.6,40.10204081632652,
2018-07-30,27.44,19.5,40.71794871794873,
2018-07-27,27.68,19.8,39.79797979797979,
2018-07-26,27.64,20.08,37.64940239043826,
2018-07-25,27.46,20.34,35.004916420845625,
2018-07-24,27.61,20.08,37.500000000000014,
2018-07-23,28.04,20.0,40.199999999999996,
2018-07-20,28.04,19.95,40.55137844611529,
2018-07-19,28.29,19.96,41.733466933867724,
2018-07-18,28.21,20.05,40.69825436408978,
2018-07-17,28.49,20.09,41.81184668989547,
2018-07-16,28.57,19.96,43.13627254509018,
2018-07-13,28.48,20.04,42.11576846307386,
2018-07-12,28.38,19.98,42.042042042042034,
2018-07-11,27.89,19.66,41.8616480162767,
2018-07-10,27.72,19.79,40.070742799393635,
2018-07-09,27.38,19.74,38.70314083080041,
2018-07-06,27.22,19.56,39.16155419222904,
2018-07-05,26.97,19.28,39.88589211618256,
2018-07-04,27.21,19.08,42.61006289308178,
2018-07-03,27.15,19.07,42.37021499737807,
2018-06-29,27.42,19.12,43.41004184100419,
2018-06-28,27.64,19.1,44.71204188481674,
2018-06-27,27.47,18.92,45.19027484143761,
2018-06-26,27.68,19.2,44.16666666666667,
2018-06-25,27.44,19.13,43.43962362780974,
2018-06-22,27.44,19.58,40.1430030643514,
2018-06-21,27.33,19.66,39.013224821973544,
2018-06-20,27.41,19.84,38.15524193548387,
2018-06-19,27.0,19.68,37.19512195121951,
2018-06-18,27.07,19.74,37.13272543059779,
2018-06-15,26.95,19.75,36.45569620253164,
2018-06-14,26.71,19.8,34.898989898989896,
2018-06-13,26.45,19.6,34.94897959183672,
2018-06-12,26.36,19.58,34.62717058222677,
2018-06-11,26.23,19.51,34.44387493593028,
2018-06-08,26.19,19.46,34.58376156217883,
2018-06-07,26.0,19.46,33.607399794450146,
2018-06-06,26.6,19.6,35.71428571428571,
2018-06-05,26.89,19.5,37.8974358974359,
2018-06-04,26.88,19.43,38.34276891405043,
2018-06-01,26.74,19.25,38.9090909090909,
2018-05-31,26.65,18.97,40.48497627833421,
2018-05-30,26.66,18.98,40.463645943098,
2018-05-29,26.59,18.86,40.98621420996819,
2018-05-28,26.5,18.97,39.69425408539801,
2018-05-25,26.56,18.94,40.23231256599787,
2018-05-24,26.34,18.92,39.21775898520083,
2018-05-23,26.41,18.91,39.66155473294553,
2018-05-22,26.06,18.76,38.91257995735606,
2018-05-18,26.15,18.69,39.91439272338147,
2018-05-17,26.22,18.8,39.468085106382965,
2018-05-16,26.48,18.81,40.77618288144605,
2018-05-15,26.32,18.74,40.44823906083246,
2018-05-14,26.18,18.93,38.298996302165875,
2018-05-11,26.1,18.9,38.095238095238116,
2018-05-10,26.2,18.91,38.551031200423054,
2018-05-09,25.94,18.73,38.49439402028831,
2018-05-08,26.09,18.49,41.10329908058411,
2018-05-07,26.02,18.52,40.49676025917927,
2018-05-04,26.03,18.41,41.39054861488322,
2018-05-03,26.01,18.02,44.33962264150944,
2018-05-02,25.87,18.06,43.24473975636768,
2018-05-01,26.17,18.17,44.028618602091356,
2018-04-30,26.57,17.97,47.85754034501949,
2018-04-27,26.51,18.12,46.30242825607064,
2018-04-26,26.19,18.08,44.856194690265504,
2018-04-25,25.95,17.7,46.610169491525426,
2018-04-24,25.8,17.7,45.76271186440679,
2018-04-23,26.19,18.1,44.696132596685075,
2018-04-20,25.8,18.11,42.46272777471011,
2018-04-19,25.8,18.41,40.14122759369908,
2018-04-18,25.94,18.57,39.68766828217556,
2018-04-17,25.7,18.52,38.76889848812095,
2018-04-16,25.75,18.15,41.873278236914615,
2018-04-13,25.76,18.01,43.031649083842304,
2018-04-12,25.84,18.11,42.68360022087245,
2018-04-11,25.84,17.9,44.35754189944135,
2018-04-10,25.85,18.01,43.53137146029983,
2018-04-09,26.1,17.59,48.37976122797045,
2018-04-06,25.93,17.51,48.08680753854939,
2018-04-05,26.01,17.95,44.90250696378831,
2018-04-04,26.12,17.88,46.08501118568234,
2018-04-03,25.96,17.55,47.92022792022792,
2018-04-02,26.17,17.36,50.748847926267295,
2018-03-29,26.38,17.92,47.20982142857141,
2018-03-28,26.01,17.59,47.86810687890848,
2018-03-27,25.7,17.76,44.70720720720719,
2018-03-26,25.89,18.38,40.85963003264419,
2018-03-23,25.95,17.72,46.44469525959368,
2018-03-22,26.32,18.18,44.77447744774478,
2018-03-21,26.6,18.66,42.550911039657024,
2018-03-20,26.9,18.74,43.54322305229456,
2018-03-19,27.13,18.69,45.15783841626536,
2018-03-16,27.08,19.12,41.6317991631799,
2018-03-15,27.14,19.15,41.723237597911236,
2018-03-14,27.08,19.17,41.26238914971307,
2018-03-13,26.91,19.19,40.22928608650338,
2018-03-12,27.05,19.43,39.21770458054555,
2018-03-09,26.86,19.3,39.17098445595854,
2018-03-08,26.78,18.95,41.319261213720324,
2018-03-07,26.73,18.85,41.80371352785145,
2018-03-06,26.87,18.81,42.84954811270602,
2018-03-05,26.71,18.74,42.529348986125946,
2018-03-02,26.67,18.53,43.92876416621694,
2018-03-01,26.55,18.37,44.52912357103973,
2018-02-28,26.82,18.68,43.57601713062099,
2018-02-27,26.81,18.81,42.53056884635832,
2018-02-26,26.5,19.0,39.473684210526315,
2018-02-23,26.42,18.77,40.75652637187002,
2018-02-22,26.37,18.39,43.3931484502447,
2018-02-21,26.45,18.45,43.360433604336045,
2018-02-20,26.67,18.45,44.5528455284553,
2018-02-16,26.84,18.44,45.55314533622558,
2018-02-15,26.32,18.47,42.50135354629129,
2018-02-14,26.32,18.17,44.854155200880555,
2018-02-13,26.29,17.83,47.4481211441391,
2018-02-12,26.35,17.72,48.70203160270882,
2018-02-09,26.21,17.38,50.805523590333735,
2018-02-08,26.22,17.13,53.06479859894922,
2018-02-07,26.5,17.96,47.550111358574604,
2018-02-06,26.49,18.05,46.759002770083086,
2018-02-05,26.42,17.91,47.51535455053044,
2018-02-02,26.7,18.42,44.95114006514656,
2018-02-01,26.92,18.8,43.19148936170213,
2018-01-31,27.37,18.91,44.73823373876256,
2018-01-30,27.45,18.89,45.31498147167813,
2018-01-29,27.83,19.04,46.16596638655462,
2018-01-26,28.08,19.1,47.0157068062827,
2018-01-25,28.05,18.84,48.885350318471346,
2018-01-24,28.02,18.84,48.72611464968153,
2018-01-23,28.16,18.98,48.366701791359326,
2018-01-22,28.09,18.76,49.73347547974412,
2018-01-19,27.95,18.62,50.10741138560686,
2018-01-18,27.83,18.56,49.946120689655174,
2018-01-17,27.66,18.57,48.949919224555735,
2018-01-16,27.51,18.36,49.836601307189554,
2018-01-15,27.46,18.57,47.872913301023154,
2018-01-12,27.49,18.42,49.23995656894677,
2018-01-11,27.55,18.27,50.793650793650805,
2018-01-10,27.71,18.15,52.67217630853997,
2018-01-09,27.95,18.21,53.48709500274573,
2018-01-08,27.76,18.2,52.52747252747254,
2018-01-05,27.82,18.13,53.44732487589632,
2018-01-04,27.9,17.96,55.34521158129174,
2018-01-03,27.82,17.93,55.158951477969886,
2018-01-02,27.86,17.76,56.86936936936935,
2017-12-29,27.9,17.46,59.79381443298968,
2017-12-28,27.92,17.56,58.997722095672,
2017-12-27,27.94,17.59,58.840250142126216,
2017-12-22,27.92,17.67,58.00792303338992,
2017-12-21,27.96,17.71,57.87690570299265,
2017-12-20,28.02,17.7,58.30508474576271,
2017-12-19,28.17,17.72,58.97291196388264,
2017-12-18,28.35,17.82,59.09090909090909,
2017-12-15,28.19,17.66,59.626274065685166,
2017-12-14,28.12,17.48,60.86956521739131,
2017-12-13,28.27,17.52,61.358447488584474,
2017-12-12,28.36,17.43,62.70797475616753,
2017-12-11,28.2,17.46,61.51202749140893,
2017-12-08,28.27,17.34,63.03344867358708,
2017-12-07,28.34,17.27,64.09959467284308,
2017-12-06,28.25,17.19,64.33973240255962,
2017-12-05,28.0,17.12,63.55140186915887,
2017-12-04,27.94,17.12,63.20093457943925,
2017-12-01,28.0,17.33,61.56953260242356,
2017-11-30,27.95,17.41,60.53991958644457,
2017-11-29,27.82,17.26,61.18192352259558,
2017-11-28,27.83,17.56,58.48519362186788,
2017-11-27,27.75,17.51,58.48086807538549,
2017-11-24,27.77,17.53,58.41414717626924,
2017-11-23,27.68,17.52,57.99086757990868,
2017-11-22,27.82,17.46,59.33562428407788,
2017-11-21,27.85,17.42,59.87370838117106,
2017-11-20,27.79,17.25,61.10144927536232,
2017-11-17,27.71,17.27,60.45165026056747,
2017-11-16,27.72,17.34,59.86159169550172,
2017-11-15,27.92,17.14,62.89381563593933,
2017-11-14,27.81,17.19,61.78010471204186,
2017-11-13,27.82,17.26,61.18192352259558,
2017-11-10,27.82,17.23,61.46256529309344,
2017-11-09,27.64,17.24,60.3248259860789,
2017-11-08,27.51,17.32,58.8337182448037,
2017-11-07,27.21,17.24,57.83062645011603,
2017-11-06,27.31,17.25,58.31884057971014,
2017-11-03,27.32,17.17,59.11473500291204,
2017-11-02,27.42,17.04,60.915492957746494,
2017-11-01,27.19,17.06,59.37866354044551,
2017-10-31,27.11,17.06,58.90973036342322,
2017-10-30,27.2,16.97,60.28285209192694,
2017-10-27,27.29,16.98,60.71849234393403,
2017-10-26,27.21,16.5,64.90909090909092,
2017-10-25,27.05,16.53,63.641863278886866,
2017-10-24,27.07,16.59,63.17058468957203,
2017-10-23,27.02,16.55,63.262839879154065,
2017-10-20,26.89,16.66,61.404561824729896,
2017-10-19,26.88,16.6,61.927710843373475,
2017-10-18,26.86,16.69,60.93469143199519,
2017-10-17,27.02,16.7,61.796407185628745,
2017-10-16,27.09,16.67,62.50749850029992,
2017-10-13,27.25,16.61,64.05779650812764,
2017-10-12,27.19,16.55,64.29003021148037,
2017-10-11,26.93,16.58,62.42460796139929,
2017-10-10,26.9,16.53,62.73442226255291,
2017-10-06,26.98,16.52,63.317191283292985,
2017-10-05,26.98,16.53,63.21839080459769,
2017-10-04,27.02,16.36,65.15892420537898,
2017-10-03,26.8,16.34,64.01468788249694,
2017-10-02,26.85,16.31,64.62293071735134,
2017-09-29,26.66,16.31,63.45800122624158,
2017-09-28,26.69,16.17,65.05875077303648,
2017-09-27,26.73,16.21,64.89821098087599,
2017-09-26,26.36,16.04,64.33915211970074,
2017-09-25,26.51,15.99,65.79111944965604,
2017-09-22,26.64,16.18,64.6477132262052,
2017-09-21,26.72,16.23,64.63339494762785,
2017-09-20,26.77,16.27,64.5359557467732,
2017-09-19,26.73,16.34,63.58629130966953,
2017-09-18,26.67,16.31,63.519313304721045,
2017-09-15,26.68,16.32,63.48039215686274,
2017-09-14,26.54,16.29,62.922038060159615,
2017-09-13,26.24,16.37,60.29321930360414,
2017-09-12,26.26,16.32,60.906862745098046,
2017-09-11,26.23,16.3,60.920245398773,
2017-09-08,26.16,16.13,62.182269063856175,
2017-09-07,26.29,16.26,61.68511685116849,
2017-09-06,26.3,16.26,61.74661746617465,
2017-09-05,26.12,16.16,61.633663366336634,
2017-09-01,26.33,16.35,61.03975535168193,
2017-08-31,26.6,16.35,62.691131498470945,
2017-08-30,26.69,16.19,64.85484867201976,
2017-08-29,26.58,16.0,66.12499999999999,
2017-08-28,26.55,15.91,66.87617850408549,
2017-08-25,26.62,15.91,67.316153362665,
2017-08-24,26.72,15.95,67.52351097178683,
2017-08-23,26.94,16.0,68.37500000000001,
2017-08-22,27.0,16.02,68.53932584269663,
2017-08-21,26.95,15.77,70.89410272669626,
2017-08-18,26.84,15.83,69.55148452305748,
2017-08-17,27.03,15.83,70.75173720783323,
2017-08-16,27.06,16.15,67.55417956656348,
2017-08-15,27.11,16.14,67.96778190830236,
2017-08-14,27.07,16.11,68.03227808814401,
2017-08-11,26.77,15.89,68.470736312146,
2017-08-10,26.55,15.8,68.0379746835443,
2017-08-09,26.63,16.11,65.30105524518932,
2017-08-08,26.7,16.21,64.71314003701417,
2017-08-04,26.7,16.08,66.044776119403,
2017-08-03,26.64,16.09,65.56867619639529,
2017-08-02,26.76,16.12,66.00496277915633,
2017-08-01,26.56,16.06,65.37982565379826,
2017-07-31,26.5,16.03,65.31503431066749,
2017-07-28,26.55,16.11,64.80446927374302,
2017-07-27,26.85,16.1,66.77018633540372,
2017-07-26,26.83,16.21,65.51511412708203,
2017-07-25,27.13,16.17,67.7798392084106,
2017-07-24,26.92,16.2,66.17283950617285,
2017-07-21,27.0,16.13,67.38995660260385,
2017-07-20,27.16,16.15,68.17337461300312,
2017-07-19,27.12,16.13,68.1339119652821,
2017-07-18,26.91,16.03,67.87273861509668,
2017-07-17,27.0,15.94,69.38519447929737,
2017-07-14,27.12,15.95,70.03134796238245,
2017-07-13,27.12,15.82,71.42857142857143,
2017-07-12,27.12,15.78,71.86311787072245,
2017-07-11,26.76,15.62,71.31882202304739,
2017-07-10,26.76,15.59,71.6484926234766,
2017-07-07,26.71,15.41,73.32900713822194,
2017-07-06,26.72,15.28,74.86910994764398,
2017-07-05,27.09,15.44,75.45336787564767,
2017-07-04,27.21,15.3,77.84313725490196,
2017-06-30,27.33,15.48,76.5503875968992,
2017-06-29,27.31,15.46,76.64941785252262,
2017-06-28,27.67,15.7,76.24203821656053,
2017-06-27,27.74,15.5,78.96774193548386,
2017-06-26,27.57,15.77,74.82561826252379,
2017-06-23,27.29,15.83,72.39418825015792,
2017-06-22,27.41,15.84,73.04292929292929,
2017-06-21,27.5,15.84,73.61111111111111,
2017-06-20,27.49,15.75,74.53968253968253,
2017-06-19,27.46,15.83,73.46809854706254,
2017-06-16,27.4,15.55,76.20578778135047,
2017-06-15,27.79,15.64,77.68542199488489,
2017-06-14,27.72,15.63,77.35124760076773,
2017-06-13,27.97,15.77,77.36207989854154,
2017-06-12,28.0,15.62,79.25736235595392,
2017-06-09,28.08,15.73,78.51239669421486,
2017-06-08,28.39,16.13,76.0074395536268,
2017-06-07,28.43,16.12,76.36476426799005,
2017-06-06,28.56,16.06,77.83312577833127,
2017-06-05,28.69,16.12,77.97766749379652,
2017-06-02,28.8,16.12,78.66004962779157,
2017-06-01,28.44,15.94,78.41907151819323,
2017-05-31,28.3,15.87,78.32388153749214,
2017-05-30,28.17,15.89,77.28130899937068,
2017-05-29,28.1,15.88,76.95214105793451,
2017-05-26,27.99,15.86,76.48171500630517,
2017-05-25,28.09,15.87,77.00063011972276,
2017-05-24,28.09,15.7,78.9171974522293,
2017-05-23,28.13,15.64,79.85933503836316,
2017-05-19,28.18,15.5,81.80645161290322,
2017-05-18,27.95,15.43,81.14063512637718,
2017-05-17,27.96,15.32,82.50652741514361,
2017-05-16,28.47,15.69,81.45315487571702,
2017-05-15,28.54,15.62,82.71446862996159,
2017-05-12,28.39,15.57,82.33782915863841,
2017-05-11,28.31,15.55,82.0578778135048,
2017-05-10,28.6,15.57,83.68657675016057,
2017-05-09,28.61,15.55,83.98713826366559,
2017-05-08,28.73,15.5,85.35483870967742,
2017-05-05,28.81,15.47,86.23141564318033,
2017-05-04,28.48,15.41,84.81505515898768,
2017-05-03,28.41,15.4,84.48051948051948,
2017-05-02,28.66,15.45,85.50161812297735,
2017-05-01,28.38,15.44,83.80829015544042,
2017-04-28,28.48,15.31,86.02220770738079,
2017-04-27,28.2,15.26,84.79685452162516,
2017-04-26,28.09,15.19,84.9242922975642,
2017-04-25,27.9,15.21,83.43195266272187,
2017-04-24,27.45,15.1,81.78807947019867,
2017-04-21,27.44,14.91,84.03755868544602,
2017-04-20,27.35,14.93,83.18821165438716,
2017-04-19,27.16,14.78,83.7618403247632,
2017-04-18,27.39,14.78,85.31799729364008,
2017-04-17,27.45,14.78,85.72395128552098,
2017-04-13,27.15,14.69,84.81960517358748,
2017-04-12,27.15,14.75,84.06779661016948,
2017-04-11,27.04,14.76,83.19783197831978,
2017-04-10,27.02,14.87,81.70813718897108,
2017-04-07,26.85,14.86,80.68640646029611,
2017-04-06,26.86,14.85,80.87542087542087,
2017-04-05,26.92,14.88,80.91397849462366,
2017-04-04,26.95,14.9,80.8724832214765,
2017-04-03,26.9,14.89,80.65815983881798,
2017-03-31,27.02,14.91,81.2206572769953,
2017-03-30,27.06,14.9,81.61073825503354,
2017-03-29,26.97,14.88,81.24999999999997,
2017-03-28,27.06,14.84,82.34501347708894,
2017-03-27,27.03,14.7,83.87755102040818,
2017-03-24,26.84,14.7,82.58503401360545,
2017-03-23,26.82,14.66,82.94679399727148,
2017-03-22,26.66,14.7,81.36054421768708,
2017-03-21,26.45,14.65,80.54607508532422,
2017-03-20,26.38,14.8,78.24324324324323,
2017-03-17,26.53,14.84,78.77358490566039,
2017-03-16,26.61,14.82,79.55465587044533,
2017-03-15,26.34,14.84,77.49326145552561,
2017-03-14,26.14,14.75,77.22033898305085,
2017-03-13,26.64,14.78,80.24357239512855,
2017-03-10,26.54,14.75,79.9322033898305,
2017-03-09,26.42,14.7,79.7278911564626,
2017-03-08,26.46,14.69,80.12253233492173,
2017-03-07,26.3,14.65,79.5221843003413,
2017-03-06,26.36,14.7,79.31972789115646,
2017-03-03,26.36,14.71,79.19782460910943,
2017-03-02,26.29,14.68,79.08719346049045,
2017-03-01,26.1,14.77,76.70954637779283,
2017-02-28,25.83,14.59,77.03906785469499,
2017-02-27,26.11,14.64,78.34699453551912,
2017-02-24,26.2,14.57,79.82155113246397,
2017-02-23,26.62,14.59,82.45373543522962,
2017-02-22,26.36,14.66,79.80900409276943,
2017-02-21,26.31,14.63,79.83595352016403,
2017-02-17,26.1,14.54,79.50481430536453,
2017-02-16,26.2,14.5,80.6896551724138,
2017-02-15,26.19,14.51,80.4962095106823,
2017-02-14,26.13,14.42,81.20665742024966,
2017-02-13,26.17,14.39,81.86240444753301,
2017-02-10,26.16,14.31,82.80922431865828,
2017-02-09,25.94,14.27,81.77995795374913,
2017-02-08,25.8,14.22,81.43459915611814,
2017-02-07,25.65,14.17,81.01623147494706,
2017-02-06,25.54,14.11,81.00637845499645,
2017-02-03,25.7,14.09,82.39886444286728,
2017-02-02,25.7,14.06,82.78805120910383,
2017-02-01,25.76,14.09,82.82469836763664,
2017-01-31,25.94,13.94,86.08321377331421,
2017-01-30,26.05,14.02,85.80599144079886,
2017-01-27,26.18,14.12,85.41076487252126,
2017-01-26,26.23,14.11,85.89652728561306,
2017-01-25,26.38,14.08,87.35795454545455,
2017-01-24,26.42,13.97,89.1195418754474,
2017-01-23,26.39,13.88,90.12968299711814,
2017-01-20,26.54,13.85,91.6245487364621,
2017-01-19,26.37,13.83,90.67245119305858,
2017-01-18,26.49,13.81,91.81752353367123,
2017-01-17,26.38,13.78,91.43686502177069,
2017-01-16,26.26,13.85,89.60288808664262,
2017-01-13,26.23,13.85,89.38628158844766,
2017-01-12,25.89,13.76,88.15406976744187,
2017-01-11,26.0,13.81,88.26937002172338,
2017-01-10,26.04,13.8,88.69565217391303,
2017-01-09,26.12,13.78,89.55007256894051,
2017-01-06,26.05,13.72,89.86880466472303,
2017-01-05,26.23,13.6,92.86764705882354,
2017-01-04,26.2,13.54,93.50073855243724,
2017-01-03,26.21,13.44,95.01488095238096,
2016-12-30,26.33,13.32,97.67267267267266,
2016-12-29,26.41,13.47,96.06533036377134,
2016-12-28,26.26,13.51,94.37453737971873,
2016-12-23,26.29,13.58,93.59351988217966,
2016-12-22,26.33,13.56,94.17404129793509,
2016-12-21,26.35,13.61,93.60764144011759,
2016-12-20,26.31,13.62,93.17180616740089,
2016-12-19,26.39,13.56,94.61651917404129,
2016-12-16,26.43,13.51,95.63286454478165,
2016-12-15,26.34,13.57,94.10464259395725,
2016-12-14,26.44,13.53,95.41759053954178,
2016-12-13,26.64,13.6,95.88235294117649,
2016-12-12,26.45,13.38,97.68310911808668,
2016-12-09,26.42,13.46,96.2852897473997,
2016-12-08,26.19,13.35,96.1797752808989,
2016-12-07,26.21,13.33,96.62415603900976,
2016-12-06,25.88,13.15,96.8060836501901,
2016-12-05,26.06,13.15,98.17490494296577,
2016-12-02,26.14,13.04,100.46012269938652,
2016-12-01,25.88,13.01,98.92390468870099,
2016-11-30,26.38,13.25,99.0943396226415,
2016-11-29,26.76,13.46,98.81129271916791,
2016-11-28,26.52,13.36,98.50299401197606,
2016-11-25,26.6,13.4,98.50746268656717,
2016-11-24,26.57,13.37,98.72849663425582,
2016-11-23,26.64,13.34,99.70014992503748,
2016-11-22,26.63,13.39,98.87976101568333,
2016-11-21,26.41,13.37,97.53178758414361,
2016-11-18,26.26,13.24,98.33836858006043,
2016-11-17,26.47,13.27,99.47249434815373,
2016-11-16,26.18,13.16,98.93617021276594,
2016-11-15,25.84,13.13,96.80121858339679,
2016-11-14,25.45,12.93,96.82907965970611,
2016-11-11,25.64,13.04,96.62576687116567,
2016-11-10,25.85,13.05,98.08429118773945,
2016-11-09,26.59,13.25,100.67924528301886,
2016-11-08,26.69,13.2,102.19696969696972,
2016-11-07,26.65,13.1,103.43511450381679,
2016-11-04,26.45,12.82,106.3182527301092,"Sell High, Buy Low"
2016-11-03,26.62,12.85,107.15953307392998,"Sell High, Buy Low"
2016-11-02,26.74,13.0,105.69230769230768,"Sell High, Buy Low"
2016-11-01,27.01,13.08,106.49847094801224,"Sell High, Buy Low"
2016-10-31,27.05,13.21,104.7691143073429,
2016-10-28,27.03,13.3,103.23308270676692,
2016-10-27,26.93,13.29,102.63355906696765,
2016-10-26,27.0,13.37,101.94465220643232,
2016-10-25,26.89,13.46,99.77711738484398,
2016-10-24,27.11,13.47,101.26206384558276,
2016-10-21,26.97,13.33,102.32558139534882,
2016-10-20,27.0,13.28,103.31325301204821,
2016-10-19,27.17,13.3,104.28571428571429,
2016-10-18,27.09,13.3,103.68421052631578,
2016-10-17,26.89,13.19,103.86656557998487,
2016-10-14,26.84,13.31,101.65289256198346,
2016-10-13,26.84,13.16,103.95136778115501,
2016-10-12,26.73,13.26,101.58371040723983,
2016-10-11,26.39,13.26,99.01960784313727,
2016-10-07,26.42,13.37,97.60658189977565,
2016-10-06,26.47,13.41,97.39000745712154,
2016-10-05,26.53,13.41,97.83743475018643,
2016-10-04,26.48,13.35,98.35205992509364,
2016-10-03,26.68,13.39,99.25317401045555,
2016-09-30,26.85,13.42,100.07451564828615,
2016-09-29,26.77,13.31,101.12697220135236,
2016-09-28,26.86,13.38,100.7473841554559,
2016-09-27,27.02,13.36,102.24550898203593,
2016-09-26,26.91,13.25,103.09433962264151,
2016-09-23,27.27,13.37,103.96409872849664,
2016-09-22,27.4,13.45,103.7174721189591,
2016-09-21,27.15,13.34,103.52323838080959,
2016-09-20,27.1,13.23,104.83749055177627,
2016-09-19,26.79,13.21,102.8009084027252,
2016-09-16,26.75,13.25,101.88679245283019,
2016-09-15,26.98,13.25,103.62264150943396,
2016-09-14,26.69,13.07,104.20811017597553,
2016-09-13,26.53,12.97,104.54895913646878,
2016-09-12,26.67,13.09,103.74331550802141,
2016-09-09,26.85,12.88,108.46273291925466,"Sell High, Buy Low"
2016-09-08,27.27,13.2,106.5909090909091,"Sell High, Buy Low"
2016-09-07,27.56,13.26,107.84313725490196,"Sell High, Buy Low"
2016-09-06,27.94,13.26,110.70889894419307,"Sell High, Buy Low"
2016-09-02,28.07,13.16,113.29787234042554,"Sell High, Buy Low"
2016-09-01,27.9,13.13,112.49047981721247,"Sell High, Buy Low"
2016-08-31,27.72,13.12,111.28048780487805,"Sell High, Buy Low"
2016-08-30,27.6,13.11,110.5263157894737,"Sell High, Buy Low"
2016-08-29,27.75,13.18,110.54628224582702,"Sell High, Buy Low"
2016-08-26,27.75,13.15,111.02661596958174,"Sell High, Buy Low"
2016-08-25,27.74,13.1,111.7557251908397,"Sell High, Buy Low"
2016-08-24,27.95,13.14,112.70928462709281,"Sell High, Buy Low"
2016-08-23,27.77,13.24,109.74320241691842,"Sell High, Buy Low"
2016-08-22,27.83,13.18,111.15326251896813,"Sell High, Buy Low"
2016-08-19,27.08,13.2,105.15151515151516,"Sell High, Buy Low"
2016-08-18,27.25,13.19,106.59590598938591,"Sell High, Buy Low"
2016-08-17,27.42,13.12,108.99390243902442,"Sell High, Buy Low"
2016-08-16,27.35,13.19,107.35405610310845,"Sell High, Buy Low"
2016-08-15,27.03,13.26,103.84615384615385,
2016-08-12,27.02,13.19,104.8521607278241,
2016-08-11,27.24,13.21,106.20741862225584,"Sell High, Buy Low"
2016-08-10,27.13,13.13,106.6260472201066,"Sell High, Buy Low"
2016-08-09,27.18,13.18,106.22154779969651,"Sell High, Buy Low"
2016-08-08,26.93,13.12,105.25914634146343,"Sell High, Buy Low"
2016-08-05,26.89,13.17,104.17615793470007,
2016-08-04,26.63,13.04,104.21779141104295,
2016-08-03,26.78,12.99,106.15858352578907,"Sell High, Buy Low"
2016-08-02,26.69,12.96,105.94135802469135,"Sell High, Buy Low"
2016-07-29,26.68,12.99,105.38876058506543,"Sell High, Buy Low"
2016-07-28,26.82,12.95,107.10424710424711,"Sell High, Buy Low"
2016-07-27,26.73,12.92,106.88854489164088,"Sell High, Buy Low"
2016-07-26,26.41,12.83,105.84567420109119,"Sell High, Buy Low"
2016-07-25,26.58,12.82,107.33229329173166,"Sell High, Buy Low"
2016-07-22,26.56,12.81,107.33801717408274,"Sell High, Buy Low"
2016-07-21,26.52,12.73,108.32678711704634,"Sell High, Buy Low"
2016-07-20,26.59,12.79,107.89679437060204,"Sell High, Buy Low"
2016-07-19,26.5,12.63,109.81789390340457,"Sell High, Buy Low"
2016-07-18,26.27,12.67,107.34017363851618,"Sell High, Buy Low"
2016-07-15,26.21,12.6,108.01587301587303,"Sell High, Buy Low"
2016-07-14,26.34,12.6,109.04761904761907,"Sell High, Buy Low"
